Time (s),Altitude (m),latitude,longitude
10.815522467188334,2133.6660315679433,32.994198209705324,-106.97500095994111
10.8349343765362,2136.808151614464,32.99420565285825,-106.97500088091004
10.854346285884066,2139.945325506123,32.99421309303541,-106.97500080120871
10.873758195231932,2143.07755759406,32.9942205302424,-106.9750007208361
10.893170104579799,2146.2048522218256,32.994227964484615,-106.97500063979116
10.912582013927665,2149.327213722849,32.99423539576727,-106.97500055807268
10.931993923275531,2152.444646417305,32.994242824095444,-106.97500047567945
10.95346034166223,2155.886286868743,32.99425103518559,-106.97500038377862
10.97492676004893,2159.321911072179,32.994259242675376,-106.97500029104914
10.99639317843563,2162.751524821105,32.99426744657129,-106.97500019748898
11.01785959682233,2166.175133892592,32.99427564687979,-106.97500010309614
11.03932601520903,2169.5927440449577,32.99428384360727,-106.97500000786856
11.06079243359573,2173.0043610131365,32.99429203676026,-106.97499991180419
11.082258851982429,2176.409990508622,32.99430022634538,-106.97499981490097
11.103725270369129,2179.809638222161,32.99430841236937,-106.97499971715688
11.125191688755828,2183.203309820956,32.9943165948391,-106.97499961856992
11.146658107142528,2186.591010945942,32.994324773761676,-106.97499951913825
11.168124525529228,2189.972747211117,32.99433294914441,-106.97499941886001
11.189590943915928,2193.3485242025095,32.99434112099484,-106.97499931773339
11.211057362302627,2196.7183474764147,32.994349289320645,-106.9749992157567
11.232523780689327,2200.0822225596376,32.99435745412966,-106.97499911292839
11.253990199076027,2203.4401549524673,32.99436561543005,-106.97499900924706
11.275456617462726,2206.7921501316364,32.99437377323007,-106.97499890471144
11.296923035849426,2210.1382135509284,32.994381927538235,-106.9749987993204
11.318389454236126,2213.478350640287,32.99439007836315,-106.9749986930729
11.339855872622826,2216.812566805727,32.99439822571356,-106.97499858596807
11.361322291009525,2220.1408674307854,32.994406369598295,-106.97499847800515
11.382788709396225,2223.4632578783735,32.994414510026296,-106.97499836918347
11.404255127782925,2226.7797434919175,32.99442264700654,-106.97499825950248
11.425721546169624,2230.090329595918,32.99443078054799,-106.97499814896169
11.447187964556324,2233.39502149552,32.994438910659575,-106.97499803756068
11.468654382943024,2236.6938244750468,32.994447037350206,-106.97499792529906
11.490120801329724,2239.986743797968,32.994455160628675,-106.97499781217654
11.511587219716423,2243.2737847099916,32.9944632805037,-106.97499769819274
11.533053638103123,2246.5549524431244,32.99447139698383,-106.97499758334735
11.554520056489823,2249.830252176712,32.9944795100789,-106.97499746764151
11.575986474876522,2253.099688924527,32.99448761980351,-106.9749973510818
11.597452893263222,2256.363267465587,32.99449572617921,-106.97499723368246
11.618919311649922,2259.6209924321006,32.994503829231576,-106.97499711546226
11.640385730036622,2262.8728684780267,32.99451192898488,-106.97499699643863
11.661852148423321,2266.1189003652235,32.99452002545953,-106.97499687662494
11.683318566810021,2269.3590929277816,32.99452811867327,-106.97499675603183
11.70478498519672,2272.5934510116394,32.99453620864318,-106.97499663466942
11.72625140358342,2275.821979471502,32.9945442953856,-106.97499651254716
11.74771782197012,2279.044683211339,32.99455237891492,-106.97499638967206
11.76918424035682,2282.2615672135644,32.99456045924261,-106.97499626604782
11.79065065874352,2285.4726365343477,32.9945685363775,-106.97499614167563
11.81211707713022,2288.6778962830113,32.994576610326575,-106.97499601655485
11.833583495516919,2291.8773516100277,32.99458468109524,-106.97499589068315
11.855049913903619,2295.0710077094927,32.99459274868737,-106.97499576405608
11.876516332290318,2298.258869824387,32.99460081310499,-106.97499563666695
11.897982750677018,2301.440943242273,32.99460887434842,-106.97499550850745
11.919449169063718,2304.6172332812575,32.994616932416726,-106.97499537956796
11.940915587450418,2307.7877452750736,32.99462498730813,-106.97499524983799
11.962382005837117,2310.9524845638457,32.99463303902031,-106.97499511930607
11.983848424223817,2314.1114564893855,32.99464108755047,-106.97499498796013
12.005314842610517,2317.2646663875757,32.994649132895475,-106.97499485578773
12.026781260997216,2320.4121195754897,32.994657175052225,-106.97499472277649
12.048247679383916,2323.55382133915,32.994665214017786,-106.97499458891441
12.069714097770616,2326.6897769266593,32.99467324978995,-106.97499445419005
12.091180516157316,2329.819991544345,32.99468128236717,-106.97499431859273
12.112646934544015,2332.944470351455,32.99468931174885,-106.97499418211275
12.134113352930715,2336.0632184529727,32.99469733793541,-106.97499404474152
12.155579771317415,2339.1762408934305,32.994705360928464,-106.97499390647187
12.177046189704114,2342.283542653476,32.994713380730886,-106.97499376729796
12.198512608090814,2345.3851286483828,32.994721397346915,-106.9749936272156
12.219979026477514,2348.48100372711,32.99472941078214,-106.97499348622199
12.241445444864214,2351.5711726717545,32.994737421043524,-106.974993344316
12.262911863250913,2354.6556401981006,32.994745428139325,-106.97499320149802
12.284378281637613,2357.734410955923,32.994753432079094,-106.97499305776991
12.308360510511953,2361.167274206995,32.99476237034125,-106.97499289612489
12.332342739386293,2364.5930391728634,32.994771304694176,-106.97499273335447
12.356324968260633,2368.011712072699,32.99478023515592,-106.9749925694669
12.380307197134973,2371.423299054061,32.994789161745736,-106.97499240447192
12.404289426009314,2374.827806208409,32.99479808448366,-106.97499223838042
12.428271654883654,2378.225239571138,32.99480700339052,-106.97499207120437
12.452253883757994,2381.615605130739,32.99481591848765,-106.97499190295628
12.476236112632334,2384.998908845148,32.994824829796556,-106.97499173364882
12.500218341506674,2388.375156657505,32.994833737338425,-106.9749915632944
12.524200570381014,2391.7443545049337,32.9948426411339,-106.97499139190496
12.548182799255354,2395.1065083231406,32.994851541203026,-106.97499121949197
12.572165028129694,2398.4616240512337,32.99486043756497,-106.97499104606601
12.596147257004034,2401.809707639161,32.99486933023782,-106.97499087163656
12.620129485878374,2405.1507650570748,32.99487821923842,-106.97499069621175
12.644111714752714,2408.4848023033173,32.9948871045822,-106.97499051979817
12.668093943627055,2411.8118254084493,32.994895986283204,-106.97499034240097
12.692076172501395,2415.131840435969,32.99490486435409,-106.97499016402375
12.716058401375735,2418.444853481992,32.994913738806055,-106.97498998466848
12.740040630250075,2421.7508706748845,32.99492260964885,-106.97498980433551
12.764022859124415,2425.049898174024,32.99493147689092,-106.97498962302366
12.788005087998755,2428.341942166783,32.9949403405394,-106.97498944073028
12.811987316873095,2431.6270088638894,32.99494920060032,-106.97498925745145
12.835969545747435,2434.90510449341,32.99495805707871,-106.9749890731821
12.859951774621775,2438.176235292637,32.99496690997877,-106.97498888791613
12.883934003496115,2441.4404074998542,32.99497575930395,-106.97498870164661
12.907916232370455,2444.6976273488153,32.99498460505723,-106.97498851436605
12.931898461244796,2447.947901065222,32.99499344724127,-106.97498832606651
12.955880690119136,2451.191234861789,32.99500228585856,-106.97498813673992
12.979862918993476,2454.427634930588,32.995011120911634,-106.97498794637818
13.003845147867816,2457.6571074346257,32.995019952403204,-106.9749877549734
13.027827376742156,2460.8796585009295,32.99502878033634,-106.97498756251818
13.051809605616496,2464.095294215547,32.99503760471458,-106.97498736900562
13.075791834490836,2467.304020619435,32.995046425542164,-106.97498717442954
13.099774063365176,2470.5058437043895,32.995055242823945,-106.97498697878466
13.123756292239516,2473.7007694086756,32.99506405656562,-106.97498678206658
13.147738521113856,2476.888803611954,32.995072866773725,-106.97498658427193
13.171720749988197,2480.0699521317806,32.99508167345565,-106.97498638539848
13.195702978862537,2483.2442207242752,32.99509047661971,-106.97498618544499
13.219685207736877,2486.4116150876084,32.995099276275106,-106.97498598441139
13.243667436611217,2489.572140864698,32.995108072431876,-106.97498578229865
13.267649665485557,2492.7258036439243,32.995116865100925,-106.9749855791088
13.291631894359897,2495.8726089599254,32.9951256542939,-106.97498537484482
13.315614123234237,2499.0125622964197,32.99513444002312,-106.97498516951056
13.339596352108577,2502.145669090644,32.99514322230153,-106.97498496311069
13.363578580982917,2505.2719347378593,32.99515200114256,-106.9749847556505
13.387560809857257,2508.39136459533,32.99516077656002,-106.97498454713585
